"assetId","version","runtimePath","runtimeSha256","sourcePath","sourceSha256","tool","model","generatedAt","prompt","referenceInputs","seed","candidates","manualEdits","artBible","historicalProfile","owner","usedIn","status","notes"
"frame_chronicle_page","v1","frames/frame_chronicle_page.png","7151ab9821854f1901c87b95d288d5101544f254b533682513321f87b05fb4e5","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d8e6-e46b-7a41-9120-fa6f700f384c/exec-78aafb08-2f54-472f-956e-cfa1e7bbb17a.png","f521543925222313d6f3e6a8d283e0c503d3b0204829118c23bad384eefde7b5","native image_gen edits; Canvas/PNG deterministic registration","not exposed","2026-09-25T14:15:15.022Z","ATTEMPT 1; selected=true
Create ONE standalone transparent-background UI frame asset frame_chronicle_page, intended exact size 512x640 pixels. References are this project's approved P0 UI and parchment ONLY. Match subdued warm parchment RGB approximately221,207,167, fine dark umber rules, hand-painted but flat clear interface, 80% function20%ornament. Front-facing perfectly rectangular orthographic UI, no perspective or backdrop or drop shadow. Single manuscript chronicle page, distinctive narrow handpainted olive and ochre vine ornament band ONLY left x8..48. Empty title seat only top72. Huge absolutely BLANK flat parchment reading area x56..488,y72..616. No marks resembling text. Modest parchment leaf edge, no scroll rolls.Vine ornament only at upper-left within y8..72 and lower-left within bottom24; middle left band must be continuous plain geometric vertical line, no repeating leaf marks. Very thin edges, clean flat uniform parchment in all empty regions. Native shape should occupy entire canvas. NO letters, numerals, words, pseudo-writing, watermark.","frame_advisor_normal.png; frame_objective_normal.png; frame_modal.png; texture_vellum_light.png","not exposed","1 native attempts; selected source recorded; see generation-history.json","Native source cropped to 55,9,1013,1376; Canvas Lanczos-quality resize to 512x640; content parchment flattened to P0 #ddcfa7; native painted frame retained. Top-left vine x0..66,y0..112; bottom-left vine x0..66,y542..640. Continuous plain left line stretches vertically. Title upper region expands horizontally; no text baked.; near-transparent fringe alpha<8 cleared.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave8","candidate only; no game installation","candidate","Role-specific native painting selected; fixed corner geometry and blank stretch corridors normalized for pure nine-slice."
"frame_minimap","v1","frames/frame_minimap.png","48ce4eb98b360fcb678d4ba09fb1493805d3c392db5b5a4eaac652a7f820ee94","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d8e6-e46b-7a41-9120-fa6f700f384c/exec-bc772340-1233-494e-8ec5-7c058e65342c.png","198ee3aa49c10a2fe874b060804de6317938d407e5339a5afa513237687cd251","native image_gen edits; Canvas/PNG deterministic registration","not exposed","2026-09-25T14:15:15.051Z","ATTEMPT 1; selected=true
Create ONE standalone transparent-background UI frame asset frame_minimap, intended exact size 256x256 pixels. References are this project's approved P0 UI and parchment ONLY. Match subdued warm parchment RGB approximately221,207,167, fine dark umber rules, hand-painted but flat clear interface, 80% function20%ornament. Front-facing perfectly rectangular orthographic UI, no perspective or backdrop or drop shadow. Small square minimap surround, fine dark brown wood edge24px with restrained tiny medieval compass diamond centered in TOP border at y20, no cardinal letters. Absolutely blank warm parchment center x24..232,y42..232. Very little ornament. Very thin edges, clean flat uniform parchment in all empty regions. Native shape should occupy entire canvas. NO letters, numerals, words, pseudo-writing, watermark.","frame_advisor_normal.png; frame_objective_normal.png; frame_modal.png; texture_vellum_light.png","not exposed","1 native attempts; selected source recorded; see generation-history.json","Native source cropped to 55,54,1145,1145; Canvas Lanczos-quality resize to 256x256; content parchment flattened to P0 #ddcfa7; native painted frame retained. Compass diamond at x116..143,y0..27 entirely top-left146x42. Map interior blank.; near-transparent fringe alpha<8 cleared.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave8","candidate only; no game installation","candidate","Role-specific native painting selected; fixed corner geometry and blank stretch corridors normalized for pure nine-slice."
"frame_objective_drawer","v1","frames/frame_objective_drawer.png","44a13b7f754d0ddc7d173ce05f03c2a02bcce41766f4d0673514bc22352f1ad5","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d8e6-e46b-7a41-9120-fa6f700f384c/exec-f3ba6d93-49ba-432d-9844-fd6272d08174.png","b3d683a86315dd148932457dcef763bbcfc96723b4f15434a1f739dce897d566","native image_gen edits; Canvas/PNG deterministic registration","not exposed","2026-09-25T14:15:15.050Z","ATTEMPT 1; selected=true
Create ONE standalone transparent-background UI frame asset frame_objective_drawer, intended exact size 256x512 pixels. References are this project's approved P0 UI and parchment ONLY. Match subdued warm parchment RGB approximately221,207,167, fine dark umber rules, hand-painted but flat clear interface, 80% function20%ornament. Front-facing perfectly rectangular orthographic UI, no perspective or backdrop or drop shadow. Tall narrow objectives list drawer. Recessed panel with very restrained dark brown carved WOOD edge same as modal reference but much thinner 24px. Small horizontal finger pull centered at top20px protected in top40. One empty flat parchment list recess. NO separators across middle; application adds list rows. Very thin edges, clean flat uniform parchment in all empty regions. Native shape should occupy entire canvas. NO letters, numerals, words, pseudo-writing, watermark.","frame_advisor_normal.png; frame_objective_normal.png; frame_modal.png; texture_vellum_light.png","not exposed","1 native attempts; selected source recorded; see generation-history.json","Native source cropped to 96,3,696,1766; Canvas Lanczos-quality resize to 256x512; content parchment flattened to P0 #ddcfa7; native painted frame retained. Finger pull entirely top-left154x40. Side wood continuous stretch. Empty list interior.; near-transparent fringe alpha<8 cleared.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave8","candidate only; no game installation","candidate","Role-specific native painting selected; fixed corner geometry and blank stretch corridors normalized for pure nine-slice."
"frame_overlay_legend","v1","frames/frame_overlay_legend.png","e7eead5dcf94848db1c37a4aa2b598ec6430122548870f6cf5fd890e195d246f","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d8e6-e46b-7a41-9120-fa6f700f384c/exec-787d17a6-5dea-4381-a124-8b1fda1b76d4.png","0b3a50f29a7347e26af4025844b2944d2cf0a494cc1339e5acf350007751ad00","native image_gen edits; Canvas/PNG deterministic registration","not exposed","2026-09-25T14:15:15.052Z","ATTEMPT 1; selected=true
Create ONE standalone transparent-background UI frame asset frame_overlay_legend, intended exact size 192x256 pixels. References are this project's approved P0 UI and parchment ONLY. Match subdued warm parchment RGB approximately221,207,167, fine dark umber rules, hand-painted but flat clear interface, 80% function20%ornament. Front-facing perfectly rectangular orthographic UI, no perspective or backdrop or drop shadow. Compact plain vertical map legend panel. Thin double dark brown rule edge16px, simple tiny square geometric corner joints. Blank warm parchment inside. Reference objective frame family. No symbols, row dividers or slots inside, no wood grain. Minimal functional accessory. Very thin edges, clean flat uniform parchment in all empty regions. Native shape should occupy entire canvas. NO letters, numerals, words, pseudo-writing, watermark.","frame_advisor_normal.png; frame_objective_normal.png; frame_modal.png; texture_vellum_light.png","not exposed","1 native attempts; selected source recorded; see generation-history.json","Native source cropped to 39,41,1009,1365; Canvas Lanczos-quality resize to 192x256; content parchment flattened to P0 #ddcfa7; native painted frame retained. thin double border; near-transparent fringe alpha<8 cleared.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave8","candidate only; no game installation","candidate","Role-specific native painting selected; fixed corner geometry and blank stretch corridors normalized for pure nine-slice."
"frame_petition","v1","frames/frame_petition.png","7c25810ba99f800ca773e544a7e6227a0d6109b4af7e0e174cfb4d9de7e5ce03","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d8e6-e46b-7a41-9120-fa6f700f384c/exec-52cc6f46-9aed-458a-9a4d-11fe0b12e498.png","2d7b6e7c26b3b9f723319c45d52ee91ca8cfe7a8b560fbf39febcd29653be35c","native image_gen edits; Canvas/PNG deterministic registration","not exposed","2026-09-25T14:15:15.048Z","ATTEMPT 1; selected=true
Create ONE standalone transparent-background UI frame asset frame_petition, intended exact size 384x256 pixels. References are this project's approved P0 UI and parchment ONLY. Match subdued warm parchment RGB approximately221,207,167, fine dark umber rules, hand-painted but flat clear interface, 80% function20%ornament. Front-facing perfectly rectangular orthographic UI, no perspective or backdrop or drop shadow. Folded petition document, NOT scroll or wooden panel. Fold corners extremely restrained. Large empty circular portrait seat centered x66,y112 radius44, entirely left124. Tiny muted dark red EMPTY wax seal in bottom-right corner x344,y220 radius15. Blank text region x124..340,y32..204. All landmarks protected from stretch. Very thin edges, clean flat uniform parchment in all empty regions. Native shape should occupy entire canvas. NO letters, numerals, words, pseudo-writing, watermark.","frame_advisor_normal.png; frame_objective_normal.png; frame_modal.png; texture_vellum_light.png","not exposed","1 native attempts; selected source recorded; see generation-history.json","Native source cropped to 42,90,1452,816; Canvas Lanczos-quality resize to 384x256; content parchment flattened to P0 #ddcfa7; native painted frame retained. Portrait ring normalized to true circle and placed entirely within top-left128x172; red seal fixed in bottom-right50x54. Application portrait crop center70,111 radius44.; near-transparent fringe alpha<8 cleared. Native portrait ring and wax seal cropped separately, repositioned to contract, portrait surrounding light parchment homogenized; no geometric ring redrawing.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave8","candidate only; no game installation","candidate","Role-specific native painting selected; fixed corner geometry and blank stretch corridors normalized for pure nine-slice."
"frame_season_ledger","v1","frames/frame_season_ledger.png","cc0be5f69d68f8f945cabd927b0d20d35eb5844cc30cadf95f00f0ae49910dca","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d8e6-e46b-7a41-9120-fa6f700f384c/exec-215d64e2-5d73-4338-b541-f62127adba52.png","6ab6ada2e6243f850b773b648be4ad05d453d3e4c663c08d254bfd211d150b35","native image_gen edits; Canvas/PNG deterministic registration","not exposed","2026-09-25T14:15:15.011Z","ATTEMPT 1; selected=true
Create ONE standalone transparent-background UI frame asset frame_season_ledger, intended exact native size 512x384 pixels. References are this project's approved P0 UI and parchment ONLY. Match their subdued warm parchment RGB approximately221,207,167, fine dark umber rules, hand-painted but flat clear interface, 80% functional 20% ornament. Front-facing perfectly rectangular orthographic UI, no perspective, no backdrop or drop shadow. Season account scroll, visibly curled parchment rolls at left and right, each narrow 38px. THREE horizontally aligned empty thin umber rectangular landscape scene seats entirely within y28..124; lower region BLANK UNRULED reserved for dynamic ledger table. No table lines drawn. Fixed top header height132. Restrained advisor scroll material. Preserve safe stretch corridor: no detail inside functional center or along stretchable edge middle, modest continuous edge material. All empty content should be flat uniform parchment matching references. Native shape must occupy entire canvas. NO letters, numerals, words, pseudo-writing, watermark. Generate beautiful production candidate retaining P0 economy.","frame_advisor_normal.png; frame_objective_normal.png; frame_modal.png; texture_vellum_light.png","not exposed","1 native attempts; selected source recorded; see generation-history.json","Native source cropped to 6,3,1436,1078; Canvas Lanczos-quality resize to 512x384; content parchment flattened to P0 #ddcfa7; native painted frame retained. Three header slots x44..450,y48..118 protected entirely by top-left460x136. Horizontal stretch corridor x460..474 is blank. Original minimum width512 mandatory; no centered reflow.; near-transparent fringe alpha<8 cleared. Three native header-slot paintings cropped and repositioned to x44,181,318 width132,height70. Right24px stretch corridor homogenized from native undecorated column x256; excluded slotarea flattened. No new procedural frame replacement.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave8","candidate only; no game installation","candidate","Role-specific native painting selected; fixed corner geometry and blank stretch corridors normalized for pure nine-slice."
"icon_alert_bell_bad","v1","icons/icon_alert_bell_bad.png","83a43be9ce65777484fc1c9c578b3413e828154225c74f27632a44712c34c3d3","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d8e7-7cf7-7dc2-940c-f11493442bd8/exec-dda7d352-acfd-4bdb-86a6-abdd5c3b1994.png","ecfa14f4f329cae7a72b81cc80fbcbcb3c33930e8966ac95ed83bc7cec4c05a0","native image_gen edits; Canvas/PNG deterministic registration","not exposed","2026-09-25T14:18:43.644Z","ATTEMPT 1; selected=true
Use case: style-transfer. Create ONE single standalone medieval city-builder UI icon on genuinely transparent background. Match these project reference icon sheets exactly in restrained warm painterly colour, firm dark-brown outline and broadly blocked shading. C direction: 80% functional clarity, 20% decoration. Target final 96x96, displayed at24x24; symbol must read as a clear distinct black silhouette at24px. Centered with generous8px-equivalent clear margin. Soft upper-left light. No letters, numbers, watermark, surrounding badge, drop shadow, border box, miniature pictorial scene, noisy detail or black background. Bold large shapes, few internal divisions. TWO clearly separate low squat bronze bells side-by-side, outer tilted away, wide flared lips, visibly two domes and two clappers. Pair spans80% canvas width, no shared top handle, no sound rays.","icon_resource_sheet.png; icon_build_category_sheet.png","not exposed","1 native attempts; selected source recorded; see generation-history.json","Canvas alpha fringe below8 removed; alpha bbox threshold16; one proportional resample to96x96 with max80px content (info bell58px); alpha retained, no shape repaint.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave8","candidate only; no game installation","candidate","Distinct categorical outer shape, P0 outlined painterly family."
"icon_alert_bell_info","v1","icons/icon_alert_bell_info.png","2f5c8584a2815b3f9546134a6f20c049e054a9043b34f92cffc1ddfaafb46ea7","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d8e7-7cf7-7dc2-940c-f11493442bd8/exec-0d80a5d1-b77b-4f42-be41-2525b7c78d7b.png","c46c96fd555bb70dc9786b0dc41ea622116d696e0e6820f4b5decc4b9bee9bc2","native image_gen edits; Canvas/PNG deterministic registration","not exposed","2026-09-25T14:18:01.177Z","ATTEMPT 1; selected=true
Use case: style-transfer. Create ONE single standalone medieval city-builder UI icon on genuinely transparent background. Match these project reference icon sheets exactly in restrained warm painterly colour, firm dark-brown outline and broadly blocked shading. C direction: 80% functional clarity, 20% decoration. Target final 96x96, displayed at24x24; symbol must read as a clear distinct black silhouette at24px. Centered with generous8px-equivalent clear margin. Soft upper-left light. No letters, numbers, watermark, surrounding badge, drop shadow, border box, miniature pictorial scene, noisy detail or black background. Bold large shapes, few internal divisions. One small plain upright bronze bell, narrow dome and modest flared lip, short top loop, centered compact silhouette. No sound rays. Occupies about60% canvas height.","icon_resource_sheet.png; icon_build_category_sheet.png","not exposed","1 native attempts; selected source recorded; see generation-history.json","Canvas alpha fringe below8 removed; alpha bbox threshold16; one proportional resample to96x96 with max80px content (info bell58px); alpha retained, no shape repaint.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave8","candidate only; no game installation","candidate","Distinct categorical outer shape, P0 outlined painterly family."
"icon_alert_bell_threat","v1","icons/icon_alert_bell_threat.png","4f98f70c6b695466405caf0d85653fa746a4f87c6c1b2598741fd7ee15e125c9","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d8e7-7cf7-7dc2-940c-f11493442bd8/exec-64b6a73a-f7c4-497a-a374-d6f2985916bf.png","b29190a92a41a3dbe5ea6da67a4ce3ad3c2851f472114bef794b05f649aae75f","native image_gen edits; Canvas/PNG deterministic registration","not exposed","2026-09-25T14:19:26.046Z","ATTEMPT 1; selected=true
Use case: style-transfer. Create ONE single standalone medieval city-builder UI icon on genuinely transparent background. Match these project reference icon sheets exactly in restrained warm painterly colour, firm dark-brown outline and broadly blocked shading. C direction: 80% functional clarity, 20% decoration. Target final 96x96, displayed at24x24; symbol must read as a clear distinct black silhouette at24px. Centered with generous8px-equivalent clear margin. Soft upper-left light. No letters, numbers, watermark, surrounding badge, drop shadow, border box, miniature pictorial scene, noisy detail or black background. Bold large shapes, few internal divisions. ONE large heavy bronze alarm bell, broad flared body and pronounced large clapper, leaning slightly, with two thick curved ringing strokes one on each side. Occupies80% canvas height. No tiny marks.","icon_resource_sheet.png; icon_build_category_sheet.png","not exposed","1 native attempts; selected source recorded; see generation-history.json","Canvas alpha fringe below8 removed; alpha bbox threshold16; one proportional resample to96x96 with max80px content (info bell58px); alpha retained, no shape repaint.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave8","candidate only; no game installation","candidate","Distinct categorical outer shape, P0 outlined painterly family."
"icon_overlay_danger","v1","icons/icon_overlay_danger.png","47b7bc1557e0983eb4a37953ae70ff7dcfce8054c50c60e845cfcb3d47adae7c","/Users/rexxa/Library/Application Support/orca/codex-accounts/54be5844-95fd-4c46-925c-75327ccd186a/home/generated_images/01a0d8e7-7cf7-7dc2-940c-f11493442bd8/exec-fe73c8f1-a2ca-4df7-8a97-5cf21d1d3d76.png","c121076ac28c417af609940312d6b5f5aa2155f2e6d1e0c145749cee9d732520","native image_gen edits; Canvas/PNG deterministic registration","not exposed","2026-09-25T14:16:41.859Z","ATTEMPT 1; selected=true
Use case: style-transfer. Create ONE single standalone medieval city-builder UI icon on genuinely transparent background. Match these project reference icon sheets exactly in restrained warm painterly colour, firm dark-brown outline and broadly blocked shading. C direction: 80% functional clarity, 20% decoration. Target final 96x96, displayed at24x24; symbol must read as a clear distinct black silhouette at24px. Centered with generous8px-equivalent clear margin. Soft upper-left light. No letters, numbers, watermark, surrounding badge, drop shadow, border box, miniature pictorial scene, noisy detail or black background. Bold large shapes, few internal divisions. One large jagged muted rust-red flame with three prongs, rising from two crossed charred sticks. Clearly dangerous fire silhouette, no triangle badge and no tiny sparks.","icon_resource_sheet.png; icon_build_category_sheet.png","not exposed","1 native attempts; selected source recorded; see generation-history.json","Canvas alpha fringe below8 removed; alpha bbox threshold16; one proportional resample to96x96 with max80px content (info bell58px); alpha retained, no shape repaint.","AB_2026-09-19_v1","S_England_1300_1450_v1","Astra Wave8","candidate only; no game installation","candidate","Distinct categorical outer shape, P0 outlined painterly family."
